2026-08-18T05:04:39.808342+00:00,http://localhost:8123,26.3.17.56,idle
2026-08-18T06:10:25.749420+00:00,http://localhost:8123,26.3.17.56,idle
2026-08-18T06:35:54.788503+00:00,http://localhost:8123,26.3.17.56,idle
2026-08-18T06:54:19.188568+00:00,http://localhost:8123,26.3.17.56,load
2026-08-18T07:11:00.979740+00:00,http://localhost:8123,26.3.17.56,load
2026-08-18T07:58:17.596204+00:00,http://localhost:8123,26.3.17.56,load
2026-08-20T10:07:48.610079+00:00,https://clickhouse-marketing-analytics-reza-lesmana-demo.l.aivencloud.com:10585,26.3.15.1,idle
2026-08-20T10:11:45.170873+00:00,https://clickhouse-marketing-analytics-reza-lesmana-demo.l.aivencloud.com:10585,26.3.15.1,idle
